transaction_id,account_id,customer_code,transaction_date,transaction_type,transaction_desc,amount,balance,channel_txn,status_txn,TRAN_AMT_ACY,TRAN_AMT_LCY,currency
TXN00000042,206,CIF000096,2024-06-02,Principal Withdrawal,"Rút gốc tiết kiệm 15,036,019 VND",15036018.62,1706300784.26,branch,Posted,15036018.62,15036018.62,VND
TXN00000043,206,CIF000096,2024-06-03,Interest Withdrawal,"Rút lãi tiết kiệm 24,070,790 VND",24070790.28,1682229993.98,atm,Pending,24070790.28,24070790.28,VND
TXN00000044,206,CIF000096,2024-06-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 44,206,531 VND",44206531.05,1726436525.03,branch,Posted,44206531.05,44206531.05,VND
TXN00000045,206,CIF000096,2024-06-10,Deposit,"Nộp tiền mặt tại quầy 96,354,388 VND",96354388.35,1822790913.38,mobile/internet,Posted,96354388.35,96354388.35,VND
TXN00000046,206,CIF000096,2024-06-11,Interest Withdrawal,"Chi trả lãi định kỳ 35,562,274 VND",35562273.72,1787228639.67,branch,Posted,35562273.72,35562273.72,VND
TXN00000047,206,CIF000096,2024-06-15,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 16,562,223 VND",16562223.21,1803790862.88,branch,Posted,16562223.21,16562223.21,VND
TXN00000048,206,CIF000096,2024-07-06,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 38,428,751 VND",38428751.15,1842219614.03,branch,Declined,38428751.15,38428751.15,VND
TXN00000049,206,CIF000096,2024-07-11,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 26,406,985 VND",26406984.66,1815812629.38,mobile/internet,Posted,26406984.66,26406984.66,VND
TXN00000050,206,CIF000096,2024-07-29,Deposit,"Nộp tiền mặt tại quầy 183,190,827 USD",183190826.88,1999003456.26,mobile/internet,Posted,183190826.88,4579770671.98,USD
TXN00000051,206,CIF000096,2024-08-06,Principal Withdrawal,"Rút gốc tiết kiệm 11,464,131 USD",11464130.52,1987539325.74,mobile/internet,Posted,11464130.52,286603262.99,USD
TXN00000052,206,CIF000096,2024-08-14,Deposit,"Nộp tiền mặt tại quầy 178,880,234 VND",178880234.13,2166419559.87,atm,Posted,178880234.13,178880234.13,VND
TXN00000053,206,CIF000096,2024-08-15,Fund Transfer,"Chuyển khoản nội bộ 46,537,571 VND",46537570.92,2212957130.79,atm,Posted,46537570.92,46537570.92,VND
TXN00000054,206,CIF000096,2024-08-22,Deposit,"Gửi tiền tiết kiệm 61,144,091 USD",61144090.67,2274101221.46,mobile/internet,Posted,61144090.67,1528602266.7,USD
TXN00000055,206,CIF000096,2024-08-23,Fund Transfer,"Chuyển khoản nội bộ 6,159,897 VND",6159896.66,2280261118.11,mobile/internet,Posted,6159896.66,6159896.66,VND
TXN00000056,206,CIF000096,2024-08-25,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 21,233,323 USD",21233323.11,2301494441.22,branch,Posted,21233323.11,530833077.77,USD
TXN00000057,206,CIF000096,2024-08-30,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 43,731,026 USD",43731026.44,2345225467.66,branch,Posted,43731026.44,1093275660.9,USD
TXN00000058,206,CIF000096,2024-09-08,Interest Withdrawal,"Chi trả lãi định kỳ 35,724,695 VND",35724694.79,2309500772.87,branch,Posted,35724694.79,35724694.79,VND
TXN00000059,206,CIF000096,2024-09-08,Principal Withdrawal,"Rút gốc tiết kiệm 43,507,436 USD",43507435.64,2265993337.23,branch,Declined,43507435.64,1087685891.06,USD
TXN00000060,206,CIF000096,2024-09-10,Fund Transfer,"Chuyển khoản nội bộ 13,958,849 USD",13958848.81,2279952186.04,mobile/internet,Posted,13958848.81,348971220.17,USD
TXN00000061,206,CIF000096,2024-09-15,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 155,904,406 VND",155904405.83,2435856591.87,mobile/internet,Posted,155904405.83,155904405.83,VND
TXN00000062,206,CIF000096,2024-09-25,Deposit,"Nộp tiền mặt tại quầy 109,931,704 VND",109931703.51,2545788295.38,atm,Posted,109931703.51,109931703.51,VND
TXN00000063,206,CIF000096,2024-09-25,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 108,883,885 VND",108883885.28,2654672180.66,branch,Posted,108883885.28,108883885.28,VND
TXN00000064,206,CIF000096,2024-09-27,Fund Transfer,"Chuyển khoản nội bộ 20,253,623 VND",20253623.41,2674925804.07,branch,Posted,20253623.41,20253623.41,VND
TXN00000065,206,CIF000096,2024-10-03,Deposit,"Nộp tiền mặt tại quầy 171,363,079 VND",171363078.89,2846288882.96,atm,Posted,171363078.89,171363078.89,VND
TXN00000066,206,CIF000096,2024-10-05,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 73,271,774 EUR",73271774.32,2919560657.27,branch,Posted,73271774.32,2198153229.47,EUR
TXN00000067,206,CIF000096,2024-10-17,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 27,379,150 VND",27379149.78,2946939807.06,mobile/internet,Posted,27379149.78,27379149.78,VND
TXN00000068,206,CIF000096,2024-10-18,Deposit,"Nộp tiền mặt tại quầy 95,371,619 VND",95371618.92,3042311425.98,atm,Posted,95371618.92,95371618.92,VND
TXN00000069,206,CIF000096,2024-10-18,Deposit,"Gửi tiền tiết kiệm 50,079,696 USD",50079696.32,3092391122.3,branch,Posted,50079696.32,1251992407.91,USD
TXN00000070,206,CIF000096,2024-10-27,Deposit,"Nộp tiền mặt tại quầy 118,867,146 EUR",118867145.88,3211258268.17,branch,Posted,118867145.88,3566014376.34,EUR
TXN00000071,206,CIF000096,2024-10-29,Interest Withdrawal,"Chi trả lãi định kỳ 36,408,028 VND",36408027.95,3174850240.22,mobile/internet,Posted,36408027.95,36408027.95,VND
TXN00000072,206,CIF000096,2024-11-01,Fund Transfer,"Chuyển khoản nội bộ 48,481,223 VND",48481223.16,3223331463.38,atm,Posted,48481223.16,48481223.16,VND
TXN00000073,206,CIF000096,2024-11-02,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,493,584 VND",19493583.53,3242825046.91,branch,Posted,19493583.53,19493583.53,VND
TXN00000074,206,CIF000096,2024-11-06,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 5,134,956 VND",5134956.08,3247960002.99,branch,Posted,5134956.08,5134956.08,VND
TXN00000075,206,CIF000096,2024-11-10,Fund Transfer,"Chuyển khoản nội bộ 19,410,765 VND",19410764.88,3267370767.87,atm,Posted,19410764.88,19410764.88,VND
TXN00000076,206,CIF000096,2024-11-11,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 182,097,435 VND",182097434.6,3449468202.47,mobile/internet,Posted,182097434.6,182097434.6,VND
TXN00000077,206,CIF000096,2024-11-14,Deposit,"Gửi tiền tiết kiệm 194,781,447 USD",194781447.4,3644249649.87,atm,Posted,194781447.4,4869536185.0,USD
TXN00000078,206,CIF000096,2024-11-15,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 25,124,355 USD",25124354.93,3669374004.8,branch,Posted,25124354.93,628108873.18,USD
TXN00000079,206,CIF000096,2024-11-24,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 138,822,963 VND",138822963.32,3808196968.12,mobile/internet,Posted,138822963.32,138822963.32,VND
TXN00000080,206,CIF000096,2024-11-30,Principal Withdrawal,"Rút gốc tiết kiệm 10,110,896 USD",10110895.7,3798086072.42,branch,Posted,10110895.7,252772392.39,USD
TXN00000081,206,CIF000096,2024-12-13,Principal Withdrawal,"Rút gốc tiết kiệm 25,656,371 USD",25656371.19,3772429701.23,atm,Posted,25656371.19,641409279.74,USD
TXN00000082,206,CIF000096,2024-12-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 169,472,950 VND",169472950.18,3941902651.41,mobile/internet,Posted,169472950.18,169472950.18,VND
TXN00000083,206,CIF000096,2024-12-17,Interest Withdrawal,"Chi trả lãi định kỳ 28,057,524 VND",28057524.27,3913845127.14,branch,Posted,28057524.27,28057524.27,VND
TXN00000084,206,CIF000096,2024-12-22,Deposit,"Nộp tiền mặt tại quầy 68,806,828 VND",68806828.05,3982651955.18,atm,Posted,68806828.05,68806828.05,VND
TXN00000085,206,CIF000096,2024-12-22,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 85,976,578 VND",85976577.54,4068628532.73,branch,Posted,85976577.54,85976577.54,VND
TXN00000086,206,CIF000096,2024-12-26,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 31,832,780 USD",31832780.15,4100461312.88,atm,Posted,31832780.15,795819503.69,USD
TXN00000087,206,CIF000096,2024-12-28,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 15,492,094 VND",15492094.19,4115953407.07,branch,Posted,15492094.19,15492094.19,VND
TXN00000088,206,CIF000096,2025-01-02,Fund Transfer,"Chuyển khoản nội bộ 8,631,771 VND",8631771.35,4124585178.42,branch,Posted,8631771.35,8631771.35,VND
TXN00000089,206,CIF000096,2025-01-02,Principal Withdrawal,"Rút gốc tiết kiệm 19,151,493 VND",19151492.61,4105433685.81,mobile/internet,Posted,19151492.61,19151492.61,VND
TXN00000090,206,CIF000096,2025-01-04,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 21,973,695 VND",21973695.24,4127407381.05,atm,Posted,21973695.24,21973695.24,VND
TXN00000091,206,CIF000096,2025-01-08,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 45,872,806 VND",45872805.98,4173280187.03,branch,Posted,45872805.98,45872805.98,VND
TXN00000092,206,CIF000096,2025-01-10,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 6,495,600 USD",6495599.94,4166784587.09,branch,Posted,6495599.94,162389998.45,USD
TXN00000093,206,CIF000096,2025-01-16,Interest Withdrawal,"Chi trả lãi định kỳ 11,724,763 VND",11724763.16,4155059823.93,atm,Posted,11724763.16,11724763.16,VND
TXN00000094,206,CIF000096,2025-01-17,Deposit,"Gửi tiền tiết kiệm 97,256,903 VND",97256902.54,4252316726.48,branch,Posted,97256902.54,97256902.54,VND
TXN00000095,206,CIF000096,2025-01-20,Fund Transfer,"Chuyển khoản nội bộ 12,217,872 USD",12217872.24,4264534598.72,mobile/internet,Posted,12217872.24,305446805.98,USD
TXN00000096,206,CIF000096,2025-01-28,Deposit,"Gửi tiền tiết kiệm 100,893,075 VND",100893074.51,4365427673.23,branch,Posted,100893074.51,100893074.51,VND
TXN00000097,206,CIF000096,2025-02-10,Deposit,"Nộp tiền mặt tại quầy 57,713,542 VND",57713541.71,4423141214.94,mobile/internet,Posted,57713541.71,57713541.71,VND
TXN00000098,206,CIF000096,2025-02-10,Fund Transfer,"Chuyển khoản nội bộ 36,896,562 VND",36896561.57,4460037776.51,atm,Declined,36896561.57,36896561.57,VND
TXN00000099,206,CIF000096,2025-02-13,Interest Withdrawal,"Chi trả lãi định kỳ 9,230,316 VND",9230315.79,4450807460.72,mobile/internet,Posted,9230315.79,9230315.79,VND
TXN00000100,206,CIF000096,2025-02-18,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 20,929,097 VND",20929096.6,4429878364.12,mobile/internet,Posted,20929096.6,20929096.6,VND
TXN00000101,206,CIF000096,2025-02-20,Fund Transfer,"Chuyển khoản nội bộ 27,537,775 VND",27537775.42,4457416139.54,atm,Posted,27537775.42,27537775.42,VND
TXN00000102,206,CIF000096,2025-02-25,Principal Withdrawal,"Rút gốc tiết kiệm 46,844,257 VND",46844256.89,4410571882.65,mobile/internet,Posted,46844256.89,46844256.89,VND
TXN00000103,206,CIF000096,2025-02-27,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 195,375,073 VND",195375072.74,4605946955.39,atm,Posted,195375072.74,195375072.74,VND
TXN00000104,206,CIF000096,2025-03-03,Principal Withdrawal,"Rút gốc tiết kiệm 44,139,913 VND",44139913.18,4561807042.21,mobile/internet,Posted,44139913.18,44139913.18,VND
TXN00000105,206,CIF000096,2025-03-07,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 152,855,058 VND",152855057.74,4714662099.95,atm,Posted,152855057.74,152855057.74,VND
TXN00000106,206,CIF000096,2025-03-09,Deposit,"Nộp tiền mặt tại quầy 98,778,624 VND",98778623.84,4813440723.79,branch,Posted,98778623.84,98778623.84,VND
TXN00000107,206,CIF000096,2025-03-12,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 30,884,339 VND",30884339.37,4782556384.42,atm,Posted,30884339.37,30884339.37,VND
TXN00000108,206,CIF000096,2025-03-19,Fund Transfer,"Chuyển khoản nội bộ 19,471,548 USD",19471548.05,4802027932.47,mobile/internet,Posted,19471548.05,486788701.29,USD
TXN00000109,206,CIF000096,2025-03-25,Interest Withdrawal,"Rút lãi tiết kiệm 6,558,135 VND",6558134.74,4795469797.73,atm,Posted,6558134.74,6558134.74,VND
TXN00000110,206,CIF000096,2025-04-01,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 114,974,198 VND",114974197.72,4910443995.45,mobile/internet,Posted,114974197.72,114974197.72,VND
TXN00000111,206,CIF000096,2025-04-13,Deposit,"Nộp tiền mặt tại quầy 110,475,303 VND",110475302.51,5020919297.95,branch,Posted,110475302.51,110475302.51,VND
TXN00000112,206,CIF000096,2025-04-21,Interest Withdrawal,"Rút lãi tiết kiệm 20,910,251 VND",20910251.43,5000009046.52,atm,Posted,20910251.43,20910251.43,VND
TXN00000113,206,CIF000096,2025-04-23,Deposit,"Nộp tiền mặt tại quầy 152,489,398 USD",152489398.15,5152498444.66,branch,Pending,152489398.15,3812234953.66,USD
TXN00000114,206,CIF000096,2025-04-24,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 7,875,587 VND",7875587.21,5160374031.87,mobile/internet,Posted,7875587.21,7875587.21,VND
TXN00000115,206,CIF000096,2025-04-25,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 43,334,802 VND",43334802.06,5203708833.93,atm,Pending,43334802.06,43334802.06,VND
TXN00000116,206,CIF000096,2025-04-26,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 87,860,884 EUR",87860883.98,5291569717.91,mobile/internet,Declined,87860883.98,2635826519.27,EUR
TXN00000117,206,CIF000096,2025-05-01,Principal Withdrawal,"Rút gốc tiết kiệm 9,125,455 VND",9125454.63,5282444263.28,branch,Posted,9125454.63,9125454.63,VND
TXN00000118,206,CIF000096,2025-05-04,Deposit,"Gửi tiền tiết kiệm 110,169,298 EUR",110169298.24,5392613561.52,mobile/internet,Posted,110169298.24,3305078947.15,EUR
TXN00000119,206,CIF000096,2025-05-05,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 139,599,247 VND",139599246.65,5532212808.17,atm,Posted,139599246.65,139599246.65,VND
TXN00000120,206,CIF000096,2025-05-05,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 83,864,948 VND",83864948.08,5616077756.25,mobile/internet,Posted,83864948.08,83864948.08,VND
TXN00000121,206,CIF000096,2025-05-08,Principal Withdrawal,"Rút gốc tiết kiệm 18,446,438 VND",18446438.37,5597631317.88,branch,Posted,18446438.37,18446438.37,VND
TXN00000122,206,CIF000096,2025-05-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 28,026,678 VND",28026678.28,5625657996.15,atm,Posted,28026678.28,28026678.28,VND
TXN00000123,206,CIF000096,2025-05-12,Deposit,"Nộp tiền mặt tại quầy 171,307,459 VND",171307459.13,5796965455.28,atm,Posted,171307459.13,171307459.13,VND
TXN00000124,206,CIF000096,2025-05-13,Deposit,"Gửi tiền tiết kiệm 157,937,060 VND",157937060.29,5954902515.57,atm,Posted,157937060.29,157937060.29,VND
TXN00000125,206,CIF000096,2025-05-14,Principal Withdrawal,"Rút gốc tiết kiệm 5,103,781 VND",5103781.36,5949798734.22,mobile/internet,Posted,5103781.36,5103781.36,VND
TXN00000126,206,CIF000096,2025-05-30,Deposit,"Nộp tiền mặt tại quầy 195,801,611 VND",195801611.46,6145600345.68,atm,Posted,195801611.46,195801611.46,VND
TXN00000127,206,CIF000096,2025-06-21,Fund Transfer,"Chuyển khoản nội bộ 33,503,816 VND",33503815.58,6179104161.26,branch,Posted,33503815.58,33503815.58,VND
TXN00000128,206,CIF000096,2025-06-21,Deposit,"Nộp tiền mặt tại quầy 171,064,404 VND",171064403.75,6350168565.01,branch,Declined,171064403.75,171064403.75,VND
TXN00000129,206,CIF000096,2025-06-22,Interest Withdrawal,"Chi trả lãi định kỳ 48,722,491 VND",48722491.14,6301446073.87,atm,Pending,48722491.14,48722491.14,VND
TXN00000130,206,CIF000096,2025-06-23,Interest Withdrawal,"Rút lãi tiết kiệm 20,909,440 VND",20909439.87,6280536634.0,mobile/internet,Posted,20909439.87,20909439.87,VND
TXN00000131,206,CIF000096,2025-06-25,Fund Transfer,"Chuyển khoản nội bộ 25,130,331 USD",25130330.66,6305666964.67,atm,Posted,25130330.66,628258266.51,USD
TXN00000132,206,CIF000096,2025-06-29,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 41,472,193 VND",41472192.59,6347139157.26,atm,Posted,41472192.59,41472192.59,VND
TXN00000133,206,CIF000096,2025-06-30,Interest Withdrawal,"Chi trả lãi định kỳ 10,552,248 USD",10552247.93,6336586909.33,mobile/internet,Posted,10552247.93,263806198.3,USD
TXN00000134,206,CIF000096,2025-07-04,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 190,781,474 VND",190781473.8,6527368383.13,mobile/internet,Posted,190781473.8,190781473.8,VND
TXN00000135,206,CIF000096,2025-07-08,Deposit,"Nộp tiền mặt tại quầy 137,139,025 VND",137139025.06,6664507408.19,mobile/internet,Posted,137139025.06,137139025.06,VND
TXN00000136,206,CIF000096,2025-07-15,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 96,666,002 VND",96666001.81,6761173410.01,mobile/internet,Posted,96666001.81,96666001.81,VND
TXN00000137,206,CIF000096,2025-07-16,Fund Transfer,"Chuyển khoản nội bộ 49,484,765 VND",49484765.4,6810658175.41,atm,Posted,49484765.4,49484765.4,VND
TXN00000138,206,CIF000096,2025-07-19,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 9,814,945 VND",9814945.5,6820473120.9,mobile/internet,Posted,9814945.5,9814945.5,VND
TXN00000139,206,CIF000096,2025-07-22,Fund Transfer,"Chuyển khoản nội bộ 36,267,728 VND",36267728.26,6856740849.16,atm,Posted,36267728.26,36267728.26,VND
TXN00000140,206,CIF000096,2025-07-27,Deposit,"Gửi tiền tiết kiệm 66,860,237 VND",66860237.24,6923601086.41,atm,Posted,66860237.24,66860237.24,VND
TXN00000141,206,CIF000096,2025-07-28,Interest Withdrawal,"Chi trả lãi định kỳ 7,290,995 VND",7290995.4,6916310091.01,branch,Posted,7290995.4,7290995.4,VND
TXN00000142,206,CIF000096,2025-07-30,Fund Transfer,"Chuyển khoản nội bộ 20,382,254 VND",20382254.43,6936692345.44,mobile/internet,Posted,20382254.43,20382254.43,VND
TXN00000143,206,CIF000096,2025-08-05,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 22,895,974 VND",22895973.75,6959588319.19,branch,Posted,22895973.75,22895973.75,VND
TXN00000144,206,CIF000096,2025-08-15,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 9,393,873 EUR",9393873.22,6950194445.97,atm,Pending,9393873.22,281816196.6,EUR
TXN00000145,206,CIF000096,2025-08-23,Deposit,"Nộp tiền mặt tại quầy 98,373,144 VND",98373144.46,7048567590.44,atm,Posted,98373144.46,98373144.46,VND
TXN00000146,206,CIF000096,2025-08-27,Fund Transfer,"Chuyển khoản nội bộ 35,205,779 VND",35205778.56,7083773369.0,branch,Posted,35205778.56,35205778.56,VND
TXN00000147,206,CIF000096,2025-08-31,Deposit,"Nộp tiền mặt tại quầy 190,212,687 VND",190212687.25,7273986056.25,mobile/internet,Pending,190212687.25,190212687.25,VND
TXN00000148,206,CIF000096,2025-09-03,Deposit,"Nộp tiền mặt tại quầy 95,622,045 VND",95622045.28,7369608101.53,branch,Posted,95622045.28,95622045.28,VND
TXN00000149,206,CIF000096,2025-09-03,Deposit,"Nộp tiền mặt tại quầy 103,289,440 VND",103289440.13,7472897541.66,branch,Posted,103289440.13,103289440.13,VND
TXN00000150,206,CIF000096,2025-09-06,Deposit,"Nộp tiền mặt tại quầy 190,977,609 VND",190977608.75,7663875150.41,atm,Posted,190977608.75,190977608.75,VND
TXN00000151,206,CIF000096,2025-09-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 45,212,200 USD",45212199.87,7709087350.28,branch,Declined,45212199.87,1130304996.65,USD
TXN00000152,206,CIF000096,2025-09-15,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,332,450 VND",19332449.52,7728419799.8,atm,Posted,19332449.52,19332449.52,VND
TXN00000153,206,CIF000096,2025-09-16,Principal Withdrawal,"Rút gốc tiết kiệm 2,887,036 VND",2887036.36,7725532763.44,mobile/internet,Posted,2887036.36,2887036.36,VND
